,VentNoeud,HouleDominante,HouleMax,HoulePeriode,Mer,Temperature,JourNuit,VentDanger,HouleDanger,Ligne_Frioul-Vieux Port,Ligne_IF-Frioul,Ligne_IF-Vieux Port,Ligne_Vieux Port-Frioul,Ligne_Vieux Port-IF,Annulation
30699,21.0,0.9,1.5,4.0,2,24.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
30700,20.0,0.9,1.3,4.0,2,23.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
30701,16.0,0.8,1.4,4.0,2,22.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
30702,19.0,0.8,1.2,4.0,2,22.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
30703,14.0,0.7,1.3,4.0,2,22.0,21,1,0,0.0,0.0,0.0,1.0,0.0,0
30704,15.0,0.7,1.2,4.0,2,22.0,46,1,0,1.0,0.0,0.0,0.0,0.0,0
30705,15.0,1.4,2.0,5.0,3,16.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
30706,17.0,1.4,2.7,5.0,3,16.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
30707,19.0,1.4,2.4,5.0,3,16.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
30708,16.0,1.4,3.1,5.0,3,16.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
30709,17.0,1.4,2.9,5.0,3,17.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
30710,19.0,1.3,2.7,5.0,3,18.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
30711,20.0,1.2,2.0,5.0,2,18.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
30712,20.0,1.2,2.0,5.0,2,18.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
30713,20.0,1.2,2.1,5.0,2,19.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
30714,20.0,1.2,2.1,5.0,2,19.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
30715,20.0,1.2,2.1,5.0,2,19.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
30716,17.0,1.3,2.4,5.0,3,20.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
30717,17.0,1.3,2.4,5.0,3,20.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
30718,17.0,1.3,2.2,5.0,3,21.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
30719,17.0,1.3,2.2,5.0,3,21.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
30720,17.0,1.3,2.2,5.0,3,21.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
30721,17.0,1.3,2.2,5.0,3,21.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
30722,17.0,1.2,2.0,5.0,2,21.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
30723,17.0,1.2,2.0,5.0,2,21.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
30724,17.0,1.2,2.0,5.0,2,21.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
30725,15.0,1.2,2.2,5.0,2,23.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
30726,15.0,1.2,2.2,5.0,2,23.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
30727,15.0,1.2,2.2,5.0,2,23.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
30728,15.0,1.2,2.2,5.0,2,23.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
30729,16.0,1.3,2.1,6.0,3,23.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
30730,16.0,1.3,2.1,6.0,3,23.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
30731,16.0,1.3,2.1,6.0,3,23.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
30732,16.0,1.3,2.1,6.0,3,23.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
30733,16.0,1.3,2.8,5.0,3,24.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
30734,15.0,1.4,2.1,5.0,3,24.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
30735,15.0,1.4,2.1,5.0,3,24.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
30736,15.0,1.4,2.1,5.0,3,24.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
30737,15.0,1.4,2.1,5.0,3,24.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
30738,14.0,1.3,2.2,5.0,3,25.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
30739,14.0,1.3,2.2,5.0,3,25.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
30740,14.0,1.3,2.2,5.0,3,25.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
30741,14.0,1.3,2.2,5.0,3,25.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
30742,14.0,1.3,2.2,5.0,3,25.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
30743,14.0,1.3,2.2,5.0,3,25.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
30744,14.0,1.3,2.2,5.0,3,25.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
30745,12.0,1.2,2.3,5.0,2,25.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
30746,10.0,1.2,2.7,5.0,2,25.0,0,1,0,1.0,0.0,0.0,0.0,0.0,0
30747,10.0,1.2,2.7,5.0,2,25.0,0,1,0,0.0,0.0,0.0,0.0,1.0,1
30748,10.0,1.2,2.7,5.0,2,25.0,0,1,0,0.0,0.0,0.0,1.0,0.0,0
30749,10.0,1.2,2.7,5.0,2,25.0,0,1,0,0.0,1.0,0.0,0.0,0.0,1
30750,17.0,1.2,2.0,4.0,2,24.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30751,17.0,1.2,2.0,4.0,2,24.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30752,17.0,1.2,2.0,4.0,2,24.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30753,17.0,1.1,2.0,4.0,2,24.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30754,17.0,1.0,1.6,4.0,2,24.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30755,17.0,1.0,1.6,4.0,2,24.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30756,17.0,1.0,1.6,4.0,2,24.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30757,16.0,1.0,1.7,4.0,2,24.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30758,16.0,1.0,1.7,4.0,2,24.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30759,16.0,1.0,1.7,4.0,2,24.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30760,17.0,0.9,1.4,4.0,2,24.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30761,13.0,0.9,1.5,4.0,2,23.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30762,13.0,0.8,1.4,4.0,2,23.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30763,10.0,0.7,1.2,4.0,2,21.0,0,0,1,0.0,0.0,0.0,1.0,0.0,0
30764,5.0,0.7,1.2,4.0,2,20.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30765,6.0,0.7,1.2,4.0,2,19.0,20,0,0,0.0,0.0,0.0,1.0,0.0,0
30766,4.0,0.7,1.0,4.0,2,19.0,45,0,0,1.0,0.0,0.0,0.0,0.0,0
30767,8.0,0.7,1.1,5.0,2,17.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30768,8.0,0.7,1.4,5.0,2,18.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30769,6.0,0.7,1.3,5.0,2,19.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30770,9.0,0.8,1.4,5.0,2,19.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30771,8.0,0.8,1.5,5.0,2,19.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30772,7.0,0.9,1.7,5.0,2,20.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30773,8.0,0.8,1.4,5.0,2,20.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30774,8.0,0.8,1.4,5.0,2,20.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30775,8.0,0.8,1.4,5.0,2,19.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30776,8.0,0.8,1.4,5.0,2,19.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30777,8.0,0.8,1.4,5.0,2,19.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30778,8.0,0.8,1.3,5.0,2,21.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30779,8.0,0.8,1.3,5.0,2,21.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30780,9.0,0.8,1.4,5.0,2,19.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30781,9.0,0.8,1.4,5.0,2,19.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30782,9.0,0.8,1.4,5.0,2,19.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30783,9.0,0.8,1.4,5.0,2,19.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30784,10.0,0.7,1.3,5.0,2,22.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30785,10.0,0.7,1.3,5.0,2,22.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30786,10.0,0.7,1.3,5.0,2,22.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30787,9.0,0.7,1.2,5.0,2,19.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30788,9.0,0.7,1.2,5.0,2,19.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30789,12.0,0.8,1.2,5.0,2,22.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30790,12.0,0.8,1.2,5.0,2,22.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30791,12.0,0.8,1.5,5.0,2,22.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30792,12.0,0.8,1.5,5.0,2,22.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30793,12.0,0.8,1.5,5.0,2,22.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30794,12.0,0.8,1.5,5.0,2,22.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30795,9.0,0.8,1.3,5.0,2,19.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30796,10.0,0.8,1.5,5.0,2,20.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30797,10.0,0.8,1.5,5.0,2,20.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30798,10.0,0.8,1.5,5.0,2,20.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30799,10.0,0.8,1.5,5.0,2,20.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30800,9.0,0.9,1.3,5.0,2,19.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30801,9.0,0.9,1.3,5.0,2,19.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30802,9.0,0.9,1.3,5.0,2,19.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30803,13.0,0.8,1.4,5.0,2,23.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30804,13.0,0.8,1.4,5.0,2,23.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30805,13.0,0.8,1.4,5.0,2,23.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30806,13.0,0.8,1.4,5.0,2,23.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30807,13.0,0.9,1.4,5.0,2,23.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30808,12.0,0.8,1.3,5.0,2,22.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30809,12.0,0.8,1.3,5.0,2,22.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30810,12.0,0.8,1.3,5.0,2,22.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30811,12.0,0.8,1.3,5.0,2,22.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30812,12.0,0.8,1.4,5.0,2,23.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30813,12.0,0.8,1.4,5.0,2,23.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30814,12.0,0.8,1.4,5.0,2,23.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30815,11.0,0.8,1.5,5.0,2,22.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30816,11.0,0.8,1.4,5.0,2,20.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30817,11.0,0.8,1.4,5.0,2,20.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30818,11.0,0.8,1.4,5.0,2,20.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30819,11.0,0.8,1.6,5.0,2,20.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30820,11.0,0.8,1.6,5.0,2,20.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30821,11.0,0.8,1.6,5.0,2,20.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30822,11.0,0.8,1.4,5.0,2,20.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30823,12.0,0.8,1.3,4.0,2,23.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30824,12.0,0.8,1.2,5.0,2,22.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30825,11.0,0.8,1.4,4.0,2,21.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30826,10.0,0.8,1.5,4.0,2,21.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30827,11.0,0.8,1.4,4.0,2,21.0,20,0,0,0.0,0.0,0.0,1.0,0.0,0
30828,10.0,0.8,1.3,4.0,2,20.0,45,0,0,1.0,0.0,0.0,0.0,0.0,0
30829,13.0,0.8,1.4,4.0,2,20.0,85,0,0,0.0,0.0,0.0,1.0,0.0,0
30830,13.0,0.8,1.4,4.0,2,20.0,110,0,0,1.0,0.0,0.0,0.0,0.0,0
30831,15.0,1.2,1.9,5.0,2,20.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30832,9.0,1.1,1.8,5.0,2,19.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30833,12.0,1.1,1.7,5.0,2,19.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30834,8.0,1.0,1.9,5.0,2,19.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30835,10.0,1.1,1.9,5.0,2,20.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30836,10.0,1.0,1.8,5.0,2,20.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30837,8.0,0.9,1.5,5.0,2,19.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30838,8.0,0.9,1.5,5.0,2,19.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30839,11.0,1.0,1.9,5.0,2,20.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30840,11.0,1.0,1.9,5.0,2,20.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30841,11.0,1.0,1.9,5.0,2,20.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30842,8.0,0.9,1.7,5.0,2,20.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30843,8.0,0.9,1.7,5.0,2,20.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30844,8.0,0.9,1.7,5.0,2,20.0,0,0,0,0.0,0.0,0.0,1.0,0.0,1
30845,8.0,0.9,1.7,5.0,2,20.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30846,8.0,0.9,1.7,5.0,2,21.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30847,8.0,0.9,1.7,5.0,2,21.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30848,8.0,0.9,1.7,5.0,2,21.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30849,8.0,0.9,1.7,5.0,2,21.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30850,8.0,0.9,1.7,5.0,2,21.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30851,7.0,0.9,1.5,5.0,2,21.0,0,0,0,1.0,0.0,0.0,0.0,0.0,1
30852,7.0,0.9,1.5,5.0,2,21.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30853,7.0,0.9,1.5,5.0,2,21.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30854,7.0,0.9,1.5,5.0,2,21.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30855,7.0,0.9,1.3,5.0,2,22.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30856,7.0,0.9,1.3,5.0,2,22.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
30857,7.0,0.9,1.3,5.0,2,22.0,0,0,0,0.0,0.0,0.0,1.0,0.0,1
30858,7.0,0.9,1.3,5.0,2,22.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30859,9.0,0.8,1.6,5.0,2,23.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30860,9.0,0.8,1.6,5.0,2,23.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30861,9.0,0.8,1.6,5.0,2,23.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30862,6.0,0.8,1.3,5.0,2,21.0,0,0,0,0.0,1.0,0.0,0.0,0.0,1
30863,6.0,0.8,1.3,5.0,2,21.0,0,0,0,1.0,0.0,0.0,0.0,0.0,1
30864,6.0,0.8,1.3,5.0,2,21.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0
30865,6.0,0.8,1.3,5.0,2,21.0,0,0,0,0.0,0.0,0.0,0.0,1.0,1
30866,6.0,0.8,1.3,5.0,2,21.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0
