,VentNoeud,HouleDominante,HouleMax,HoulePeriode,Mer,Temperature,JourNuit,VentMistral,HouleMistral,Annulation
23393,11.0,0.8,1.3,4.0,2,21.0,0,0,0,0
23424,10.0,1.0,1.8,4.0,2,17.0,0,0,0,1
23428,9.0,1.1,2.0,4.0,2,19.0,0,0,0,1
23433,14.0,1.0,1.8,4.0,2,18.0,0,0,0,1
23436,12.0,0.9,1.6,4.0,2,20.0,0,0,0,1
23440,12.0,0.9,1.6,4.0,2,20.0,0,0,0,1
23445,9.0,0.9,1.6,4.0,2,20.0,0,0,0,1
23449,9.0,0.8,1.5,4.0,2,20.0,0,0,0,1
23453,11.0,0.8,1.3,4.0,2,20.0,0,0,0,1
23455,8.0,0.8,1.4,4.0,2,19.0,0,0,0,1
23460,10.0,0.8,1.5,4.0,2,17.0,0,1,0,1
23464,5.0,0.8,1.8,4.0,2,17.0,0,1,0,0
23465,5.0,0.8,1.8,4.0,2,17.0,0,1,0,1
23470,8.0,0.8,1.2,4.0,2,17.0,0,1,0,1
23489,14.0,1.2,2.2,5.0,2,15.0,0,1,0,1
23492,14.0,1.3,2.5,5.0,3,16.0,0,1,0,1
23495,17.0,1.3,2.0,5.0,3,17.0,0,1,0,1
23500,9.0,1.3,2.0,5.0,3,17.0,0,1,0,1
23505,10.0,1.3,2.2,5.0,3,18.0,0,1,0,1
23507,15.0,1.3,2.4,5.0,3,19.0,0,1,0,1
23511,14.0,1.4,2.3,5.0,3,20.0,0,1,0,1
23517,15.0,1.4,2.7,5.0,3,20.0,0,1,0,1
23521,12.0,1.5,2.6,5.0,3,20.0,0,1,0,1
23524,10.0,1.7,3.3,5.0,3,20.0,0,1,0,1
23529,11.0,1.7,3.3,5.0,3,19.0,0,1,0,1
23532,5.0,1.8,3.2,6.0,3,19.0,0,1,0,1
23550,3.0,1.2,2.3,6.0,2,14.0,0,1,0,0
23553,9.0,1.1,2.1,6.0,2,16.0,0,1,0,0
23555,11.0,1.0,1.8,6.0,2,17.0,0,1,0,1
23559,4.0,1.0,1.5,6.0,2,18.0,0,1,0,1
23563,2.0,1.0,1.9,6.0,2,19.0,0,1,0,1
23567,4.0,1.0,1.8,6.0,2,20.0,0,1,0,1
23569,12.0,1.0,1.7,6.0,2,20.0,0,1,0,1
23572,6.0,1.0,1.7,6.0,2,21.0,0,1,0,0
23575,9.0,0.9,1.5,6.0,2,21.0,0,1,0,1
23579,10.0,0.9,1.4,6.0,2,22.0,0,1,0,1
23581,10.0,0.9,1.6,6.0,2,22.0,0,1,0,1
23585,11.0,0.9,2.0,6.0,2,22.0,0,1,0,1
23590,12.0,0.8,1.3,6.0,2,23.0,0,1,0,1
23595,8.0,0.9,1.5,6.0,2,23.0,0,1,0,1
23615,2.0,0.4,0.7,5.0,1,17.0,0,1,0,0
23617,4.0,0.4,0.6,4.0,1,18.0,0,1,0,0
23620,6.0,0.3,0.7,4.0,1,19.0,0,1,0,0
23622,5.0,0.3,0.6,4.0,1,20.0,0,1,0,0
23627,7.0,0.3,0.6,5.0,1,20.0,0,0,0,0
23630,7.0,0.3,0.5,4.0,1,21.0,0,0,0,0
23631,8.0,0.3,0.5,4.0,1,21.0,0,1,0,0
23634,6.0,0.3,0.6,4.0,1,22.0,0,1,0,0
23637,12.0,0.3,0.6,4.0,1,24.0,0,0,0,0
23640,6.0,0.3,0.4,4.0,1,23.0,0,0,0,0
23644,12.0,0.3,0.6,4.0,1,24.0,0,0,0,0
23647,10.0,0.3,0.4,4.0,1,24.0,0,0,0,0
23650,12.0,0.3,0.5,4.0,1,24.0,0,0,0,0
23654,11.0,0.3,0.5,4.0,1,23.0,0,0,0,0
23681,3.0,0.2,0.3,5.0,1,19.0,0,0,0,0
23683,5.0,0.2,0.3,4.0,1,19.0,0,1,0,0
23686,5.0,0.2,0.3,5.0,1,19.0,0,1,0,0
23688,4.0,0.2,0.3,5.0,1,20.0,0,1,0,0
23693,5.0,0.2,0.3,4.0,1,21.0,0,1,0,0
23695,5.0,0.2,0.4,5.0,1,22.0,0,1,0,0
23697,5.0,0.3,0.5,6.0,1,23.0,0,0,0,0
23701,7.0,0.2,0.3,6.0,1,24.0,0,0,0,0
23704,10.0,0.2,0.3,5.0,1,25.0,0,0,0,0
23708,9.0,0.2,0.3,5.0,1,25.0,0,0,0,0
23715,10.0,0.2,0.3,5.0,1,25.0,0,0,0,0
23718,9.0,0.2,0.3,5.0,1,25.0,0,0,0,0
23722,9.0,0.2,0.2,4.0,1,25.0,0,0,0,0
23726,8.0,0.2,0.3,4.0,1,25.0,0,0,0,0
23756,2.0,0.2,0.3,4.0,1,19.0,0,1,0,0
23758,2.0,0.2,0.3,4.0,1,21.0,0,0,0,0
23761,4.0,0.2,0.3,5.0,1,20.0,0,1,0,0
23763,4.0,0.2,0.3,4.0,1,21.0,0,1,0,0
23767,4.0,0.2,0.3,4.0,1,22.0,0,1,0,0
23770,6.0,0.2,0.3,4.0,1,24.0,0,0,0,0
23772,7.0,0.2,0.3,4.0,1,25.0,0,0,0,0
23775,7.0,0.2,0.3,4.0,1,26.0,0,1,0,0
23778,12.0,0.2,0.5,4.0,1,26.0,0,0,0,0
23782,13.0,0.2,0.4,3.0,1,26.0,0,0,1,0
23787,12.0,0.2,0.4,4.0,1,26.0,0,0,0,0
23790,12.0,0.2,0.4,3.0,1,25.0,0,0,0,0
23793,11.0,0.2,0.4,3.0,1,24.0,0,0,0,0
23796,10.0,0.2,0.4,3.0,1,24.0,0,0,0,0
23799,10.0,0.2,0.4,3.0,1,24.0,0,0,0,0
23829,2.0,0.2,0.3,4.0,1,20.0,0,0,0,0
23831,5.0,0.2,0.4,4.0,1,20.0,0,1,0,0
23834,6.0,0.2,0.4,4.0,1,20.0,0,1,0,0
23835,6.0,0.2,0.4,4.0,1,20.0,0,1,0,0
23840,5.0,0.2,0.3,4.0,1,21.0,0,1,0,0
23844,5.0,0.2,0.4,4.0,1,22.0,0,1,0,0
23845,7.0,0.2,0.5,4.0,1,23.0,0,1,0,0
23850,7.0,0.2,0.3,4.0,1,23.0,0,1,0,0
23853,7.0,0.2,0.3,4.0,1,23.0,0,1,1,0
23856,8.0,0.2,0.3,4.0,1,23.0,0,1,0,0
23859,7.0,0.2,0.3,4.0,1,24.0,0,1,0,0
23862,7.0,0.2,0.4,4.0,1,23.0,0,1,0,0
23866,7.0,0.2,0.4,4.0,1,22.0,0,0,0,0
23871,4.0,0.2,0.4,4.0,1,22.0,0,0,0,0
23896,2.0,0.1,0.3,4.0,0,18.0,0,1,0,0
23898,4.0,0.1,0.3,3.0,0,19.0,0,0,0,0
23902,6.0,0.1,0.2,3.0,0,22.0,0,0,0,0
23905,6.0,0.1,0.2,3.0,0,22.0,0,0,0,0
23908,7.0,0.2,0.4,2.0,1,23.0,0,0,0,0
23910,10.0,0.3,0.6,2.0,1,24.0,0,0,0,0
23914,8.0,0.3,0.6,2.0,1,24.0,0,0,0,0
23916,10.0,0.4,0.7,3.0,1,23.0,0,0,0,0
23920,12.0,0.4,0.8,3.0,1,24.0,0,0,0,0
23923,14.0,0.4,0.7,3.0,1,24.0,0,0,0,0
23926,12.0,0.4,0.7,3.0,1,24.0,0,0,0,0
23929,15.0,0.4,0.7,3.0,1,24.0,0,0,0,0
23946,12.0,0.7,1.2,4.0,2,17.0,0,0,0,1
23949,8.0,0.7,1.1,4.0,2,18.0,0,0,0,1
23953,7.0,0.7,1.1,4.0,2,19.0,0,0,0,0
23957,6.0,0.7,1.5,4.0,2,19.0,0,0,0,0
23960,8.0,0.8,1.3,4.0,2,19.0,0,0,0,0
23962,12.0,1.0,1.7,4.0,2,21.0,0,0,0,0
23965,8.0,1.1,1.9,4.0,2,21.0,0,0,0,0
23968,2.0,1.3,2.2,5.0,3,20.0,0,0,0,0
23971,8.0,1.5,2.5,5.0,3,19.0,0,0,0,1
23977,9.0,1.5,2.9,5.0,3,18.0,0,0,0,1
23980,5.0,1.4,2.3,5.0,3,18.0,0,0,0,1
23984,9.0,1.4,2.2,5.0,3,18.0,0,0,0,1
24002,3.0,0.9,1.5,5.0,2,17.0,0,0,0,0
24004,2.0,0.9,1.4,5.0,2,17.0,0,0,0,0
24008,3.0,0.8,1.3,5.0,2,19.0,0,1,0,0
24011,3.0,0.9,1.4,5.0,2,18.0,0,1,0,0
24014,4.0,0.8,1.4,5.0,2,19.0,0,1,0,0
24016,5.0,0.8,1.3,4.0,2,19.0,0,1,0,0
24020,9.0,0.8,1.4,4.0,2,21.0,0,0,0,0
24023,8.0,0.8,1.3,4.0,2,19.0,0,0,0,0
24026,9.0,0.9,1.5,4.0,2,20.0,0,0,0,0
24029,10.0,0.8,1.5,4.0,2,21.0,0,0,0,0
24032,11.0,0.8,1.3,4.0,2,20.0,0,0,0,0
24035,12.0,0.7,1.2,4.0,2,20.0,0,0,0,0
24052,2.0,0.4,0.9,5.0,1,17.0,0,0,0,0
24054,3.0,0.4,0.8,4.0,1,18.0,0,1,1,0
24058,4.0,0.4,0.8,4.0,1,18.0,0,1,0,0
24061,6.0,0.4,0.7,5.0,1,19.0,0,0,0,0
24064,4.0,0.4,0.8,6.0,1,15.0,0,1,0,0
24067,6.0,0.5,0.9,5.0,1,16.0,0,1,0,0
24070,5.0,0.4,0.8,5.0,1,19.0,0,0,0,0
24073,9.0,0.4,0.6,5.0,1,20.0,0,0,0,0
24076,8.0,0.4,0.6,5.0,1,20.0,0,0,0,0
24079,14.0,0.4,0.8,5.0,1,21.0,0,0,0,0
24082,14.0,0.4,0.7,4.0,1,20.0,0,0,0,0
24085,18.0,0.5,0.9,4.0,1,20.0,0,0,0,0
24102,2.0,0.4,0.7,5.0,1,18.0,0,0,0,0
24104,5.0,0.4,0.6,5.0,1,18.0,0,1,0,0
24108,3.0,0.4,0.6,5.0,1,19.0,0,1,0,0
24111,6.0,0.4,0.7,5.0,1,19.0,0,1,0,0
24114,9.0,0.4,0.7,5.0,1,21.0,0,0,0,0
24116,10.0,0.4,0.6,5.0,1,21.0,0,0,0,0
24119,11.0,0.4,0.6,5.0,1,21.0,0,0,0,0
24122,10.0,0.4,0.6,5.0,1,21.0,0,0,0,0
24126,8.0,0.4,0.6,5.0,1,21.0,0,0,0,0
24129,12.0,0.3,0.6,5.0,1,21.0,0,0,0,0
24132,11.0,0.4,0.7,5.0,1,21.0,0,0,0,0
24135,8.0,0.3,0.6,5.0,1,21.0,0,0,0,0
24154,7.0,0.5,0.8,4.0,1,18.0,0,0,0,0
24156,6.0,0.5,0.9,4.0,1,19.0,0,0,0,0
24159,7.0,0.5,0.9,4.0,1,20.0,0,0,0,0
24161,9.0,0.6,1.0,4.0,2,20.0,0,0,0,0
24166,12.0,0.6,0.9,4.0,2,21.0,0,0,0,0
24169,9.0,0.6,1.0,4.0,2,21.0,0,0,0,0
24170,9.0,0.6,1.1,4.0,2,21.0,0,0,0,0
24175,10.0,0.6,1.0,4.0,2,20.0,0,0,0,0
24177,9.0,0.6,1.0,4.0,2,20.0,0,0,0,0
24181,10.0,0.6,1.1,4.0,2,20.0,0,0,0,0
24184,9.0,0.6,0.8,4.0,2,21.0,0,0,0,0
24187,7.0,0.6,1.0,4.0,2,22.0,0,0,0,0
24190,11.0,0.6,1.1,4.0,2,22.0,0,1,0,0
24194,8.0,0.5,1.1,4.0,1,22.0,0,1,0,0
24225,6.0,0.3,0.4,3.0,1,19.0,0,0,0,0
24227,6.0,0.3,0.4,4.0,1,20.0,0,0,0,0
24230,5.0,0.3,0.4,3.0,1,21.0,0,1,0,0
24231,5.0,0.3,0.5,3.0,1,21.0,0,1,0,0
24236,6.0,0.3,0.4,3.0,1,22.0,0,1,0,0
24240,7.0,0.3,0.4,3.0,1,22.0,0,1,0,0
24242,9.0,0.3,0.5,3.0,1,23.0,0,0,0,0
24247,8.0,0.3,0.5,3.0,1,23.0,0,0,0,0
24249,7.0,0.3,0.5,3.0,1,23.0,0,1,0,0
24252,10.0,0.2,0.5,3.0,1,23.0,0,0,0,0
24255,10.0,0.2,0.6,3.0,1,23.0,0,0,0,0
24259,11.0,0.2,0.4,3.0,1,23.0,0,0,0,0
24262,11.0,0.2,0.4,3.0,1,22.0,0,0,0,0
24265,13.0,0.2,0.4,3.0,1,22.0,0,0,0,0
24293,2.0,0.2,0.4,4.0,1,18.0,0,0,0,0
24295,5.0,0.2,0.4,4.0,1,19.0,0,0,0,0
24298,2.0,0.2,0.4,4.0,1,19.0,0,0,0,0
24299,2.0,0.2,0.4,4.0,1,19.0,0,0,0,0
24304,5.0,0.2,0.3,4.0,1,21.0,0,0,0,0
24307,9.0,0.2,0.3,4.0,1,21.0,0,1,0,0
24309,8.0,0.2,0.3,4.0,1,21.0,0,1,0,0
24314,9.0,0.2,0.4,4.0,1,21.0,0,1,0,0
24317,9.0,0.2,0.3,4.0,1,21.0,0,0,0,0
24322,8.0,0.2,0.3,4.0,1,21.0,0,0,0,0
24325,10.0,0.2,0.3,3.0,1,21.0,0,1,0,0
24328,9.0,0.2,0.3,4.0,1,21.0,0,1,0,0
24333,9.0,0.2,0.4,4.0,1,21.0,0,1,0,0
24338,7.0,0.2,0.3,4.0,1,22.0,0,0,0,0
24360,15.0,1.0,1.7,5.0,2,18.0,0,1,0,1
24364,14.0,1.1,1.7,5.0,2,19.0,0,1,0,1
24369,11.0,1.1,1.9,5.0,2,19.0,0,1,0,1
24373,13.0,1.1,1.8,5.0,2,20.0,0,1,0,1
24377,12.0,1.2,2.1,5.0,2,21.0,0,1,0,1
24381,13.0,1.3,2.7,5.0,3,21.0,0,1,1,1
24384,9.0,1.2,1.9,5.0,2,21.0,0,1,0,1
24388,10.0,1.3,2.6,5.0,3,22.0,0,1,0,1
24391,15.0,1.3,2.3,5.0,3,22.0,0,0,0,1
24396,13.0,1.3,2.0,5.0,3,23.0,0,1,0,1
24401,13.0,1.3,2.0,5.0,3,23.0,0,1,0,1
24405,8.0,1.4,2.3,5.0,3,22.0,0,1,0,1
24423,14.0,1.3,2.0,5.0,3,18.0,0,1,1,1
24425,5.0,1.1,1.8,5.0,2,19.0,0,1,1,0
24430,14.0,1.0,1.9,5.0,2,20.0,0,1,0,1
24432,6.0,1.0,1.8,5.0,2,20.0,0,1,0,1
24438,11.0,1.1,1.9,5.0,2,21.0,0,1,0,1
24440,12.0,1.1,2.4,5.0,2,22.0,0,1,0,1
24446,9.0,1.2,2.1,5.0,2,22.0,0,1,0,1
24450,6.0,1.2,1.9,5.0,2,22.0,0,1,0,1
24453,14.0,1.2,2.0,5.0,2,23.0,0,0,0,1
24457,18.0,1.2,2.2,5.0,2,23.0,0,0,0,1
24461,18.0,1.2,2.4,5.0,2,22.0,0,0,0,1
24465,20.0,1.1,2.1,5.0,2,22.0,0,0,0,1
24484,9.0,0.7,1.2,5.0,2,18.0,0,1,1,1
24486,5.0,0.8,1.4,5.0,2,19.0,0,1,0,1
24492,10.0,0.8,1.5,5.0,2,19.0,0,1,0,1
24496,11.0,0.8,1.5,5.0,2,20.0,0,1,0,1
24500,9.0,0.8,1.4,5.0,2,20.0,0,1,0,1
24504,12.0,0.8,1.7,5.0,2,22.0,0,1,0,1
24508,10.0,0.9,1.5,4.0,2,22.0,0,1,0,1
24512,11.0,0.8,1.3,5.0,2,22.0,0,1,0,1
24515,10.0,0.8,1.4,5.0,2,23.0,0,0,0,1
24519,5.0,0.8,1.4,4.0,2,22.0,0,1,0,1
24523,8.0,0.8,1.4,4.0,2,22.0,0,1,0,1
24526,14.0,0.8,1.5,4.0,2,23.0,0,0,0,1
24544,3.0,0.3,0.7,4.0,1,19.0,0,0,0,0
24546,6.0,0.3,0.7,4.0,1,18.0,0,1,1,0
24550,2.0,0.3,0.6,4.0,1,19.0,0,0,0,0
24552,5.0,0.3,0.6,3.0,1,18.0,0,1,0,0
24556,7.0,0.4,0.6,4.0,1,19.0,0,1,0,0
24558,5.0,0.4,0.6,3.0,1,19.0,0,1,0,0
24561,9.0,0.5,0.9,3.0,1,18.0,0,0,0,0
24565,9.0,0.5,0.8,3.0,1,17.0,0,0,0,0
24568,9.0,0.5,0.8,3.0,1,18.0,0,0,0,0
24571,4.0,0.4,0.7,4.0,1,18.0,0,1,0,0
24574,4.0,0.3,0.8,4.0,1,19.0,0,1,0,0
24577,4.0,0.3,0.5,4.0,1,21.0,0,1,1,0
24596,2.0,0.1,0.4,4.0,0,19.0,0,1,0,0
24598,3.0,0.2,0.3,4.0,1,19.0,0,1,0,0
24601,4.0,0.1,0.3,4.0,0,19.0,0,1,0,1
24602,2.0,0.2,0.3,4.0,1,21.0,0,1,0,0
24608,4.0,0.2,0.3,4.0,1,20.0,0,1,0,0
24610,3.0,0.2,0.3,4.0,1,21.0,0,1,1,0
24612,5.0,0.2,0.3,3.0,1,21.0,0,1,0,0
24616,4.0,0.2,0.3,4.0,1,22.0,0,1,1,0
24619,8.0,0.1,0.2,4.0,0,23.0,0,1,0,0
24622,12.0,0.2,0.3,4.0,1,23.0,0,1,0,0
24625,14.0,0.2,0.3,4.0,1,23.0,0,0,0,0
24630,13.0,0.2,0.4,3.0,1,24.0,0,0,0,0
24634,13.0,0.2,0.4,3.0,1,23.0,0,0,0,0
24637,11.0,0.3,0.5,3.0,1,22.0,0,1,0,0
24658,2.0,0.2,0.4,4.0,1,19.0,0,0,0,0
24660,2.0,0.2,0.4,4.0,1,20.0,0,0,0,0
24663,4.0,0.2,0.4,4.0,1,21.0,0,1,0,0
24664,5.0,0.2,0.5,4.0,1,21.0,0,1,0,0
24669,6.0,0.2,0.4,4.0,1,22.0,0,1,0,0
24672,6.0,0.3,0.4,4.0,1,22.0,0,1,0,0
24674,8.0,0.3,0.4,4.0,1,23.0,0,0,0,0
24679,7.0,0.3,0.4,4.0,1,23.0,0,0,0,0
24683,8.0,0.3,0.5,4.0,1,23.0,0,0,0,0
24686,9.0,0.3,0.6,3.0,1,23.0,0,0,0,0
24688,7.0,0.3,0.4,3.0,1,23.0,0,0,0,0
24692,10.0,0.3,0.5,3.0,1,23.0,0,0,0,0
24696,9.0,0.3,0.5,3.0,1,24.0,0,0,0,0
24700,11.0,0.3,0.5,4.0,1,23.0,0,0,0,0
24724,2.0,0.2,0.3,4.0,1,20.0,0,0,0,0
24726,2.0,0.2,0.4,4.0,1,21.0,0,0,0,0
24730,2.0,0.2,0.3,3.0,1,20.0,0,0,0,0
24733,2.0,0.2,0.3,3.0,1,20.0,0,1,0,0
24736,2.0,0.2,0.3,3.0,1,20.0,0,0,0,0
24739,2.0,0.2,0.4,3.0,1,21.0,0,0,0,0
24742,7.0,0.2,0.3,3.0,1,23.0,0,1,0,0
24744,5.0,0.2,0.3,3.0,1,23.0,0,0,0,0
24747,4.0,0.2,0.3,3.0,1,22.0,0,0,0,0
24751,6.0,0.2,0.3,3.0,1,21.0,0,1,0,0
24754,10.0,0.2,0.4,3.0,1,22.0,0,1,0,0
24757,15.0,0.2,0.4,4.0,1,21.0,0,1,0,0
24774,15.0,1.2,2.0,4.0,2,18.0,0,1,0,1
24777,18.0,1.2,2.3,4.0,2,19.0,0,1,0,1
24783,18.0,1.2,1.8,4.0,2,21.0,0,1,0,1
24787,20.0,1.2,2.4,5.0,2,21.0,0,1,0,1
24791,21.0,1.1,2.0,4.0,2,22.0,0,1,0,1
24795,20.0,1.0,1.6,4.0,2,23.0,0,1,0,1
24799,21.0,1.1,1.9,4.0,2,24.0,0,1,0,1
24801,15.0,1.0,1.7,4.0,2,23.0,0,1,0,1
24805,23.0,1.0,1.6,5.0,2,24.0,0,1,0,1
24810,15.0,0.9,1.9,4.0,2,24.0,0,1,0,1
24815,22.0,0.8,1.5,4.0,2,24.0,0,1,1,1
24819,23.0,0.8,1.2,4.0,2,24.0,0,1,1,1
24836,5.0,0.4,0.7,4.0,1,19.0,0,1,0,0
24838,4.0,0.4,0.8,4.0,1,19.0,0,1,0,0
24841,8.0,0.4,0.7,4.0,1,21.0,0,1,0,0
24844,7.0,0.4,0.9,4.0,1,22.0,0,1,0,0
24848,7.0,0.5,0.8,4.0,1,22.0,0,1,0,0
24851,10.0,0.5,0.8,4.0,1,23.0,0,1,0,0
24854,10.0,0.4,0.8,4.0,1,24.0,0,1,0,0
24857,6.0,0.4,0.7,4.0,1,25.0,0,0,0,0
24859,9.0,0.4,0.9,4.0,1,25.0,0,1,0,0
24863,7.0,0.6,1.0,4.0,2,24.0,0,1,0,0
24866,8.0,0.6,0.9,4.0,2,25.0,0,1,0,0
24869,7.0,0.5,1.0,3.0,1,24.0,0,1,0,0
24887,7.0,0.7,1.3,4.0,2,21.0,0,1,0,1
24889,7.0,0.7,1.0,4.0,2,22.0,0,1,0,1
24895,7.0,0.7,1.2,4.0,2,23.0,0,1,0,1
24899,8.0,0.7,1.1,4.0,2,24.0,0,1,0,1
24903,6.0,0.7,1.4,4.0,2,24.0,0,1,0,1
24907,2.0,0.8,1.4,4.0,2,25.0,0,1,0,1
24911,10.0,0.8,1.3,4.0,2,25.0,0,1,0,1
24915,7.0,0.9,1.8,4.0,2,24.0,0,1,0,1
24917,9.0,1.0,2.0,4.0,2,24.0,0,0,0,1
24922,9.0,1.2,1.8,5.0,2,26.0,0,1,0,1
24926,10.0,1.2,1.9,5.0,2,26.0,0,1,0,1
24931,10.0,1.2,2.1,5.0,2,25.0,0,1,0,1
24951,17.0,1.6,2.9,6.0,3,16.0,0,1,0,1
24953,16.0,1.5,2.9,6.0,3,17.0,0,1,0,1
24958,17.0,1.6,2.5,5.0,3,18.0,0,1,0,1
24963,21.0,1.6,2.8,5.0,3,19.0,0,1,0,1
24966,23.0,1.5,2.3,5.0,3,20.0,0,1,0,1
24969,23.0,1.5,2.4,5.0,3,20.0,0,1,0,1
24973,18.0,1.4,2.3,5.0,3,21.0,0,1,0,1
24978,22.0,1.5,2.5,5.0,3,21.0,0,1,0,1
24983,21.0,1.4,2.6,5.0,3,22.0,0,1,0,1
24987,25.0,1.4,2.3,5.0,3,22.0,0,1,0,1
24990,27.0,1.3,2.5,5.0,3,22.0,0,1,0,1
24994,24.0,1.3,2.2,5.0,3,22.0,0,1,0,1
28196,4.0,0.2,0.3,4.0,1,22.0,0,0,0,0
28198,4.0,0.2,0.4,4.0,1,23.0,0,1,0,0
28201,7.0,0.2,0.3,4.0,1,23.0,0,1,0,0
28204,8.0,0.2,0.3,4.0,1,24.0,0,1,0,0
28208,7.0,0.2,0.4,5.0,1,25.0,0,1,0,0
28210,10.0,0.2,0.3,5.0,1,25.0,0,1,0,0
28214,8.0,0.2,0.4,4.0,1,27.0,0,0,0,0
28216,10.0,0.2,0.3,4.0,1,25.0,0,0,0,0
28219,12.0,0.2,0.3,4.0,1,25.0,0,0,0,0
28223,8.0,0.2,0.3,4.0,1,26.0,0,0,0,0
28226,4.0,0.2,0.3,4.0,1,25.0,0,0,0,0
28229,7.0,0.2,0.3,4.0,1,24.0,0,1,0,0
28246,3.0,0.1,0.2,4.0,0,22.0,0,1,0,0
28248,5.0,0.1,0.2,4.0,0,22.0,0,1,0,0
28252,6.0,0.1,0.3,4.0,0,23.0,0,1,0,0
28254,7.0,0.1,0.3,4.0,0,23.0,0,1,0,0
28258,7.0,0.2,0.2,5.0,1,24.0,0,1,0,0
28261,9.0,0.2,0.3,4.0,1,23.0,0,1,0,0
28264,10.0,0.2,0.3,5.0,1,22.0,0,0,1,0
28268,9.0,0.2,0.3,4.0,1,22.0,0,0,0,0
28271,10.0,0.1,0.2,4.0,0,23.0,0,0,0,0
28274,6.0,0.1,0.3,4.0,0,23.0,0,0,0,0
28277,4.0,0.2,0.3,4.0,1,23.0,0,0,0,0
28280,6.0,0.2,0.3,4.0,1,23.0,0,0,0,0
28299,4.0,0.1,0.2,4.0,0,22.0,0,1,0,0
28301,3.0,0.1,0.2,4.0,0,22.0,0,1,0,0
28304,5.0,0.1,0.3,5.0,0,23.0,0,1,0,0
28305,5.0,0.1,0.2,4.0,0,23.0,0,1,0,0
28311,7.0,0.1,0.2,4.0,0,24.0,0,1,0,0
28313,8.0,0.1,0.3,4.0,0,24.0,0,1,0,0
28315,8.0,0.2,0.3,4.0,1,24.0,0,0,0,0
28318,9.0,0.1,0.2,4.0,0,25.0,0,0,0,0
28321,12.0,0.1,0.2,4.0,0,26.0,0,0,0,0
28324,11.0,0.2,0.3,3.0,1,24.0,0,0,0,0
28327,12.0,0.2,0.4,3.0,1,25.0,0,0,0,0
28331,12.0,0.2,0.4,3.0,1,25.0,0,0,0,0
28334,10.0,0.3,0.5,3.0,1,25.0,0,0,0,0
28339,12.0,0.3,0.4,3.0,1,24.0,0,0,0,0
28361,2.0,0.2,0.3,5.0,1,21.0,0,0,0,0
28363,5.0,0.2,0.3,3.0,1,23.0,0,1,0,0
28366,5.0,0.2,0.3,3.0,1,23.0,0,1,0,0
28367,6.0,0.2,0.2,3.0,1,23.0,0,1,0,0
28372,6.0,0.2,0.3,3.0,1,24.0,0,1,0,0
28375,8.0,0.1,0.3,4.0,0,25.0,0,0,1,0
28377,8.0,0.2,0.3,4.0,1,24.0,0,1,0,0
28381,7.0,0.2,0.3,4.0,1,24.0,0,1,0,0
28384,12.0,0.2,0.3,4.0,1,24.0,0,0,0,0
28387,13.0,0.3,0.5,2.0,1,22.0,0,0,0,0
28391,11.0,0.3,0.5,3.0,1,22.0,0,0,0,0
28394,10.0,0.3,0.6,3.0,1,23.0,0,0,0,0
28397,8.0,0.3,0.6,3.0,1,23.0,0,0,0,0
28401,7.0,0.3,0.6,3.0,1,25.0,0,0,0,0
28422,4.0,0.1,0.2,4.0,0,19.0,0,1,0,0
28424,3.0,0.1,0.2,4.0,0,20.0,0,0,0,0
28428,3.0,0.1,0.2,4.0,0,22.0,0,1,0,0
28430,6.0,0.1,0.2,4.0,0,22.0,0,1,0,0
28434,4.0,0.1,0.2,4.0,0,24.0,0,1,0,0
28436,6.0,0.1,0.2,4.0,0,24.0,0,0,0,0
28439,5.0,0.1,0.2,4.0,0,25.0,0,0,0,0
28442,7.0,0.1,0.2,4.0,0,26.0,0,1,0,0
28446,11.0,0.2,0.3,3.0,1,26.0,0,0,0,0
28449,13.0,0.2,0.3,3.0,1,26.0,0,0,0,0
28452,12.0,0.2,0.3,3.0,1,26.0,0,0,0,0
28455,11.0,0.2,0.4,4.0,1,26.0,0,0,0,0
28472,3.0,0.3,0.5,4.0,1,21.0,0,1,0,1
28475,2.0,0.3,0.5,4.0,1,22.0,0,0,0,0
28479,4.0,0.3,0.5,4.0,1,23.0,0,1,0,0
28482,4.0,0.3,0.5,4.0,1,23.0,0,1,0,0
28485,5.0,0.3,0.5,4.0,1,25.0,0,1,0,0
28487,5.0,0.3,0.5,4.0,1,24.0,0,1,0,0
28490,5.0,0.3,0.5,4.0,1,25.0,0,1,0,0
28493,7.0,0.2,0.4,4.0,1,26.0,0,1,0,0
28497,8.0,0.3,0.5,4.0,1,26.0,0,1,0,0
28500,10.0,0.3,0.5,4.0,1,26.0,0,0,0,1
28501,10.0,0.3,0.5,4.0,1,26.0,0,0,0,0
28506,11.0,0.3,0.6,4.0,1,26.0,0,0,0,1
28509,11.0,0.3,0.6,4.0,1,26.0,0,0,0,1
28527,4.0,0.3,0.6,4.0,1,23.0,0,0,0,0
28529,2.0,0.3,0.5,4.0,1,23.0,0,0,0,0
28532,4.0,0.3,0.6,4.0,1,25.0,0,0,0,0
28536,2.0,0.3,0.5,4.0,1,25.0,0,0,0,0
28539,7.0,0.3,0.6,4.0,1,26.0,0,1,0,0
28542,11.0,0.3,0.5,4.0,1,25.0,0,0,0,0
28545,10.0,0.3,0.6,4.0,1,25.0,0,0,0,0
28547,11.0,0.3,0.5,4.0,1,25.0,0,0,0,0
28550,11.0,0.3,0.6,4.0,1,26.0,0,0,0,0
28554,13.0,0.3,0.6,3.0,1,26.0,0,0,0,0
